,Open,High,Low,Close,Volume,Signal
3256,0.21768624887609186,0.22691047270701217,0.21768624887609186,0.22045326232910156,268083200,BUY
3257,0.24535810055441995,0.24720276811206826,0.23797854361836585,0.24628044664859772,980134400,SELL
3258,0.2453580528497696,0.2601163017776969,0.2453580528497696,0.25827163457870483,692148800,BUY
3259,0.2564270364749109,0.2582717041709554,0.2453581189624076,0.24996982514858246,442332800,SELL
3260,0.24904740106682016,0.2508920681857316,0.2453580421982959,0.24720270931720734,165804800,SELL
3261,0.24720274638022227,0.2527376352720503,0.24351341158925882,0.2518152892589569,132249600,BUY
3262,0.2527376021442863,0.25642696108236945,0.24904740576234025,0.2508920729160309,136438400,SELL
3263,0.24720283426458492,0.24904752694658802,0.24166880548000336,0.24166880548000336,238380800,SELL
3264,0.24351341227121207,0.24720274707250742,0.23797852336388373,0.24535807967185974,156721600,BUY
3265,0.24535813272720525,0.24535813272720525,0.23982410469789908,0.24351346492767334,146451200,SELL
3266,0.24351337507938445,0.24812505519201375,0.2398240162108602,0.24720270931720734,137995200,BUY
3267,0.24720270931720734,0.25827162336662723,0.2453580421982959,0.24720270931720734,354009600,BUY
3268,0.248091052744081,0.2749366875306083,0.248091052744081,0.2703084349632263,725446400,BUY
3269,0.26660586085545274,0.27030847833498206,0.26105108182314407,0.26475369930267334,285387200,SELL
3270,0.2647536279592198,0.27030840549467644,0.2610510114774387,0.2684570848941803,186984000,BUY
3271,0.26845711416090245,0.27771364401488025,0.26660581807779243,0.2703084349632263,302030400,BUY
3272,0.2684571907460382,0.27771372324070814,0.2684571907460382,0.27401110529899597,164248000,BUY
3273,0.27401110529899597,0.28141718163593105,0.27215980868775036,0.27401110529899597,245548800,SELL
3274,0.27215977865994245,0.27771369260012835,0.2684571611267458,0.2749367356300354,129774400,BUY
3275,0.27771366869200437,0.27771366869200437,0.27215975522994995,0.27215975522994995,122024000,SELL
3276,0.27586242662946253,0.2804915209706978,0.2684571907460382,0.27401110529899597,145152000,SELL
3277,0.27030840549467644,0.27401099725724637,0.2684570848941803,0.2684570848941803,149072000,SELL
3278,0.2684571027039189,0.27771363216285444,0.264753645523267,0.27586233615875244,214569600,BUY
3279,0.27586233615875244,0.28326841006682113,0.27401101543543765,0.27586233615875244,260534400,SELL
3280,0.2740109916163085,0.27586231217869234,0.26845707936757823,0.27123403549194336,197859200,BUY
3281,0.2740110947149124,0.2758624159738689,0.26290242558457483,0.2666058838367462,236824000,SELL
3282,0.26845711416090245,0.27401102712944636,0.26660581807779243,0.2703084349632263,123827200,BUY
3283,0.2721597013759614,0.2721597013759614,0.2647536279592198,0.2684570848941803,211870400,SELL
3284,0.2610510872646881,0.2684571628315303,0.25734849442719704,0.2638280689716339,294145600,BUY
3285,0.26475369930267334,0.2684571572356085,0.2629024029225176,0.26475369930267334,188473600,BUY
3286,0.26660584176789554,0.27771366869200437,0.264753680347721,0.27215975522994995,226844800,BUY
3287,0.2740110567666851,0.2823427922931525,0.2721597604833375,0.2804914712905884,310396800,BUY
3288,0.28141718163593105,0.28141718163593105,0.27215980868775036,0.27401110529899597,186054400,SELL
3289,0.27123411187318713,0.27771368622779846,0.26660585860230335,0.27771368622779846,248539200,BUY
3290,0.27586233615875244,0.278640132977747,0.2721597194313357,0.27586233615875244,143763200,SELL
3291,0.27401101543543765,0.27956579333940434,0.2721597194313357,0.27586233615875244,161840000,BUY
3292,0.2851197483347044,0.2851197483347044,0.27956583477991964,0.282342791557312,441705600,SELL
3293,0.2832684587100349,0.2832684587100349,0.2758623835301858,0.27864018082618713,204545600,SELL
3294,0.27771366869200437,0.2795658301121789,0.2703084589823372,0.27215975522994995,147168000,SELL
3295,0.27215973104633634,0.27401102712944636,0.26845711416090245,0.2703084349632263,156228800,SELL
3296,0.2721597012073548,0.2721597012073548,0.26475362779520134,0.2693827450275421,223675200,SELL
3297,0.2693827933099352,0.27030845377551904,0.26105105810478196,0.2629023790359497,246512000,SELL
3298,0.2610510645625737,0.2629023855395388,0.2554971510701108,0.25919976830482483,242827200,BUY
3299,0.2610511539313041,0.2629024755420541,0.25364594164597837,0.2601255178451538,216686400,SELL
3300,0.2601254047979036,0.2610510404817842,0.2517936701552079,0.2564227879047394,188092800,SELL
3301,0.2573486544515745,0.2573486544515745,0.24253733456134796,0.24253733456134796,343638400,SELL
3302,0.24438845553248711,0.2517936644312613,0.24253713476838357,0.24623975157737732,282576000,BUY
3303,0.2462399544204181,0.24994257427948824,0.23883387424833183,0.24253733456134796,213516800,SELL
3304,0.2406858652830124,0.24623977874976688,0.23513108664369545,0.2406858652830124,169825600,SELL
3305,0.24068583872349336,0.24809104762226752,0.2332797646522522,0.24623975157737732,209059200,SELL
3306,0.23883367750613615,0.24623975157737732,0.2351310606971424,0.24623975157737732,168302400,BUY
3307,0.24994231772716627,0.2536457742387838,0.24809099733829496,0.24809099733829498,97899200,BUY
3308,0.2517936133968292,0.2517936133968292,0.24253708561009774,0.24809099733829498,129091200,SELL
3309,0.24809115207140903,0.2499424736149396,0.24253723687926484,0.2471655160188675,77369600,BUY
3310,0.24994231772716627,0.2517936133968292,0.24623970166863202,0.24809099733829498,176848000,SELL
